what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942221898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942223442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942227394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1296942228378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296942228840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296942229987
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296942234113
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1296942238245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942241072
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942708001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942708504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942709025
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942711817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942713598
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296942713897
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1296942714701
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1296942714735
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1296942714783
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1296942714833
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.4.0,1.4.0.v201012021502,"com.google.appengine.eclipse.sdkbundle.1.4.0",1296942714835
stopped,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1296942714835
stopped,bundle,com.google.gdt.eclipse.suite,1.4.2.v201012211742,"com.google.gdt.eclipse.suite",1296942714835
stopped,bundle,com.google.appengine.eclipse.core,1.4.2.v201012211742,"com.google.appengine.eclipse.core",1296942714835
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1296943010303
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1296943010305
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1296943010306
