what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1296425902046
arch,sysinfo,,,"x86",1296425902046
ws,sysinfo,,,"win32",1296425902046
locale,sysinfo,,,"en_US",1296425902046
processors,sysinfo,,,"2",1296425902046
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1296425902046
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1296425902046
java.specification.name,sysinfo,,,"Java Platform API Specification",1296425902046
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296425902046
java.specification.version,sysinfo,,,"1.6",1296425902046
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1296425902046
java.version,sysinfo,,,"1.6.0_23",1296425902046
java.vm.info,sysinfo,,,"mixed mode, sharing",1296425902046
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1296425902046
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1296425902046
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296425902046
java.vm.specification.version,sysinfo,,,"1.0",1296425902046
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1296425902046
java.vm.version,sysinfo,,,"19.0-b09",1296425902046
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1296425902095
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1296425902179
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1296425904178
started,bundle,org.eclipse.draw2d,3.6.1.v20100913-2020,"org.eclipse.draw2d",1296425909829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296426096048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296427269115
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296427272927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296427279175
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1296427279212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296427279729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296427369128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296427369617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296428064562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296428065006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296428195187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296428196825
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296428467811
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296428475999
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296428476339
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1296428476463
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1296428476464
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1296428476464
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1296428476464
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.4.0,1.4.0.v201012021502,"com.google.appengine.eclipse.sdkbundle.1.4.0",1296428476465
stopped,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1296428476465
stopped,bundle,com.google.gdt.eclipse.suite,1.4.2.v201012211742,"com.google.gdt.eclipse.suite",1296428476466
stopped,bundle,com.google.appengine.eclipse.core,1.4.2.v201012211742,"com.google.appengine.eclipse.core",1296428476466
stopped,bundle,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.oophm",1296428476466
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.1.1,2.1.1.v201012170127,"com.google.gwt.eclipse.sdkbundle.2.1.1",1296428476466
stopped,bundle,com.google.gwt.eclipse.core,1.4.2.v201012211742,"com.google.gwt.eclipse.core",1296428476579
stopped,bundle,com.google.gdt.eclipse.core,1.4.2.v201012211742,"com.google.gdt.eclipse.core",1296428476579
stopped,bundle,com.google.gdt.eclipse.platform,1.4.2.v201012211742,"com.google.gdt.eclipse.platform",1296428476580
stopped,bundle,com.google.gdt.eclipse.platform.e36,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.e36",1296428476580
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1296428476581
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1296428476581
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1296428476581
stopped,bundle,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.adt",1296428476581
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1296428476581
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1296428476581
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1296428476582
stopped,bundle,com.google.gdt.eclipse.platform.shared,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.shared",1296428476582
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1296428476595
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1296428476595
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1296428476595
stopped,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1296428476595
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1296428476595
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1296428476595
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1296428476676
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1296428476688
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1296428476688
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1296428476688
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1296428476688
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1296428476688
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1296428476688
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1296428476689
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1296428476689
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1296428476689
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1296428476689
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1296428476689
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1296428476689
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1296428476690
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1296428476691
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296428476691
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1296428476691
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1296428476699
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1296428476699
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,8.0.1.v201012062107-82219,"com.android.ide.eclipse.hierarchyviewer",1296428476699
stopped,bundle,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms",1296428476701
