what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300140978213
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1300140979948
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300140984018
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147865807
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300147868068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147869451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147871627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147871935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147880006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147880824
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147893193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300147911552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148528167
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1300148530219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148533326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148535656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148536568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148607309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148616505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148619170
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300148619514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300201989219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300201991278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202008210
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300202011444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202012711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202014956
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300202015056
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300202016084
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300202017165
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300202017823
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300202018999
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1300202035017
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1300202035377
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1300202035667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202049839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202177268
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1300202228526
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300202356119
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1300202371521
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1300202372868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300202375021
error,log,,,"Failed to load properties file for project 'TPG_Server'",1300202375470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300202394423
error,log,,,"Failed to load properties file for project 'TPG_Server'",1300202394690
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202397939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202400220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202400664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202413273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202426682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202438752
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1300202440602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300202444833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203000295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203006160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203008056
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300203011115
error,log,,,"Failed to load properties file for project 'TPG_Server'",1300203011366
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300203012456
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300203013395
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1300203014493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203016108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203019194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203019940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203089626
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300203093230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300203096758
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300204786408
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300204788165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300204793615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205638492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205641940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205646318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205647073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205696026
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300205699468
opened,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300205700233
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300205700398
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300205711498
opened,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300205712192
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300205712299
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300205716528
started,bundle,org.eclipse.draw2d,3.6.1.v20100913-2020,"org.eclipse.draw2d",1300205716865
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300205719847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205720810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205791460
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300205797196
opened,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300205797635
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300205797856
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300205804429
closed,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300205804440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300205805138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206157436
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300206160603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206162535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206181688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206195166
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206203128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206209445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206227553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206229359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206297223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206303011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206318022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206318922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206322968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206323881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206325430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206326519
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1300206326621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206468606
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300206470756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206474673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206481954
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300206487693
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300206489848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206525581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206534005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206536058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206733768
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300206736906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206741828
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300206748498
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300206748579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206748660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1300206750105
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300206751266
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300206753120
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300206753176
closed,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300206754372
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300206755684
closed,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300206756655
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300206757832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206758694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206949547
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300206951929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206955265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206956014
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206956362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206962549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206978553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206996151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300206996545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207085782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207087134
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207098002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207101753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207125055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207125411
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207138183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207140986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207151245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207151811
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207156355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207168396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207203988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207204586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207465271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300207482335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300221091486
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1300221091615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300221092090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300221096383
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300221097288
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300221098667
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300221122219
opened,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300221122972
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300221123124
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300221134716
opened,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1300221135823
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1300221135955
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1300221148185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1300221206568
